index,count,mean,std,min,25%,50%,75%,max
MOL:MOL004E_CV05_N(19),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL004E_MV01_N(30),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL004E_MV01_N(31),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL004E_MV02_N(32),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL004E_MV02_N(33),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL004E_MV03_N(34),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL004E_MV03_N(35),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL004E_MV04_N(36),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL004E_MV04_N(37),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL004_CV01_N(10),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_CV01_N(11),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_CV02_N(12),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL004_CV02_N(13),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_CV03_N(14),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_CV03_N(15),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_CV04_N(16),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_CV04_N(17),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_CV05_N(18),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_CV05_N(19),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_MV01_N(30),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_MV01_N(31),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_MV02_N(32),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_MV02_N(33),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_MV03_N(34),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_MV03_N(35),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_MV04_N(36),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL004_MV04_N(37),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:MOL005_CV01_N(10),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_CV01_N(11),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_CV02_N(12),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_CV02_N(13),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_CV03_N(14),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_CV03_N(15),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_CV04_N(16),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_CV04_N(17),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_CV05_N(18),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_CV05_N(19),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_MV01_N(30),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_MV01_N(31),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_MV02_N(32),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_MV02_N(33),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_MV03_N(34),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_MV03_N(35),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_MV04_N(36),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL005_MV04_N(37),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL006_CV01_N(10),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_CV01_N(11),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_CV02_N(12),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL006_CV02_N(13),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_CV03_N(14),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_CV03_N(15),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_CV04_N(16),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_CV04_N(17),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_CV05_N(18),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_CV05_N(19),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_MV01_N(30),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_MV01_N(31),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_MV02_N(32),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_MV02_N(33),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_MV03_N(34),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_MV03_N(35),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_MV04_N(36),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL006_MV04_N(37),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_CV01_N(10),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_CV01_N(11),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_CV02_N(12),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL007_CV02_N(13),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_CV03_N(14),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_CV03_N(15),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_CV04_N(16),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_CV04_N(17),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_CV05_N(18),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_CV05_N(19),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_MV01_N(30),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_MV01_N(31),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_MV02_N(32),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_MV02_N(33),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_MV03_N(34),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_MV03_N(35),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_MV04_N(36),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL007_MV04_N(37),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_CV01_N(10),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_CV01_N(11),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_CV02_N(12),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL008_CV02_N(13),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_CV03_N(14),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_CV03_N(15),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_CV04_N(16),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_CV04_N(17),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_CV05_N(18),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_CV05_N(19),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_MV01_N(30),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_MV01_N(31),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_MV02_N(32),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_MV02_N(33),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_MV03_N(34),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_MV03_N(35),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_MV04_N(36),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL008_MV04_N(37),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_CV01_N(10),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_CV01_N(11),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_CV02_N(12),1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:MOL009_CV02_N(13),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_CV03_N(14),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_CV03_N(15),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_CV04_N(16),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_CV04_N(17),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_CV05_N(18),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_CV05_N(19),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_MV01_N(30),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_MV01_N(31),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_MV02_N(32),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_MV02_N(33),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_MV03_N(34),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_MV03_N(35),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_MV04_N(36),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:MOL009_MV04_N(37),1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:PIT75A,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:PIT75B,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:PIT75C,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:PIT75D,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:PIT75E,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:PIT75F,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:PIT75G,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:PIT75J,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:PIT75K,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:PIT75L,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:PIT75M,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:PIT75N,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:STMOL001,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:STMOL002,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:STMOL003,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:STMOL004,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:STMOL005,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:STMOL006,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:STMOL007,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:STMOL008,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:STMOL009,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:STMOL010,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:STMOL011,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:STMOL012,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:Su_Mol10,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:Su_Mol11,1.0,4.33,,4.33,4.33,4.33,4.33,4.33
MOL:Su_Mol12,1.0,0.09,,0.09,0.09,0.09,0.09,0.09
MOL:Su_Mol1_Escoria,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:Su_Mol1_Mineral,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:Su_Mol2_Escoria,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:Su_Mol2_Mineral,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:Su_Mol3_Escoria,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:Su_Mol3_Mineral,1.0,0.09,,0.09,0.09,0.09,0.09,0.09
MOL:Su_Mol4_Escoria,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:Su_Mol4_Mineral,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:Su_Mol5_Escoria,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:Su_Mol5_Mineral,1.0,1.79,,1.79,1.79,1.79,1.79,1.79
MOL:Su_Mol6_Escoria,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:Su_Mol6_Mineral,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:Su_Mol7_Escoria,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:Su_Mol7_Mineral,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:Su_Mol8,1.0,0.09,,0.09,0.09,0.09,0.09,0.09
MOL:Su_Mol9,1.0,0.09,,0.09,0.09,0.09,0.09,0.09
MOL:TMH_MOL_1-12_MINERAL,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:TMH_MOL_3-12,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:TMS_ESCORIA_TRATADA,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:TMS_MINERAL_FRESCO_TRATADO,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:TOTAL_ALIM_MOL_CONV,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:TOTCALMOL,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:TOT_ALIM_FLO_CONV_TMS,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:TOT_ALIM_REC_AGUA_TMS,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:WIC44A+44B_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44A+44B_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44A,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44AX,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44A_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44A_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44A_PEBBLES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44B,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44BX,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44B_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44B_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44B_PEBBLES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44C,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MOL:WIC44CX,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44C_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44C_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44C_PEBBLES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44D,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44D2,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44DX,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44DX2,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44D_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44D_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44D_Pebbles,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44D_RELAVE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44E,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44EX,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44E_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44E_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44E_p,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44E_PEBBLES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44F,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44FX,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44F_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44F_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44F_PEBBLES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44G,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44GX,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44G_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44G_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44G_PEBBLES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44J,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44JX,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44J_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44J_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44J_PEBBLES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44J_SP,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44K,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44KX,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44K_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44K_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44K_PEBBLES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44L,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44LX,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44L_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44L_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44L_p,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44L_PEBBLES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44M,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44MX,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44M_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44M_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44M_PEBBLES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44N,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIC44NX,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MOL:WIC44N_ESC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44N_MINERAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44N_PEBBLES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL:WIC44X,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
mol:wisec_ax,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
mol:wisec_bx,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
mol:wisec_cx,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
mol:wisec_dx,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WISEC_EX,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
mol:wisec_fx,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
mol:wisec_gx,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
mol:wisec_jx,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
mol:wisec_kx,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
mol:wisec_lx,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
mol:wisec_mx,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
mol:wisec_nx,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MOL:WIT_12MOLS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:120_LIT_5701,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:120_LIT_5701_SP,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:120_LIT_5706,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:120_LV_5701,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:120_LV_5706,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:280_AIT_8790,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
mu:280_aix_8790,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
mu:280_aix_8790_01,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
mu:280_aix_8790_02,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
mu:280_aix_8790_03,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
mu:280_aix_8790_04,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:280_AIX_8790_05,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:280_AIX_8790_1,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
mu:280_aix_8790_3,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
mu:280_aix_8790_4,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
mu:280_aix_8790_5,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
mu:280_aix_8790_6,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
mu:280_aix_8790_7,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
mu:280_aix_8790_8,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:280_AI_PSI,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:280_DHO_2013,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:280_DHU_2013,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:280_DIC_8783,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_DIM_2013,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:280_DIT_8783,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_EH_MUN.PV,1.0,4.95,,4.95,4.95,4.95,4.95,4.95
MU:280_FFC_8786,1.0,0.18,,0.18,0.18,0.18,0.18,0.18
MU:280_FFC_8789,1.0,5.04,,5.04,5.04,5.04,5.04,5.04
MU:280_FFC_8789_SP,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FFV_8789,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:280_FFY_8787B,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:280_FIC_8785,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIC_8785_OP,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIC_8785_SP,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIT_8782,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIT_8782MM,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:280_FIT_8785,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIT_8789,1.0,0.72,,0.72,0.72,0.72,0.72,0.72
mu:280_fit_8789_op,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIT_8792,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIT_8812.PV,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIT_8815.PV,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIT_8941,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIT_8949,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIT_8951,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIT_8959,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FIT_8961,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:280_FI_RAZMUN.ADDA_1.OUT,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FI_RAZMUN,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_FV_8785,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:280_FY_8784,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:280_FY_8785B,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_GLLEN,1.0,8.17,,8.17,8.17,8.17,8.17,8.17
MU:280_JIC_UN,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_LIC_8781,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_LIC_8781B,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:280_LIC_8781_OP,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_LIT_8781,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_LIT_8928,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:280_LIT_8942,1.0,0.18,,0.18,0.18,0.18,0.18,0.18
MU:280_LIT_8952,1.0,1.25,,1.25,1.25,1.25,1.25,1.25
MU:280_LIT_8962,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_LIT_CANAL,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_ML01_X,1.0,0.12,,0.12,0.12,0.12,0.12,0.12
MU:280_PIT_8601,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_TA_01,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MU:280_TD_01,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:280_THA_01,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MU:280_THD_01,1.0,97.32,,97.32,97.32,97.32,97.32,97.32
MU:280_THR_01,1.0,2.8,,2.8,2.8,2.8,2.8,2.8
